file_name,config_code,boom_length_m,radius_m,capacity_t,raw_snippet
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","96.0","","65.0","=! 65t [ost] M2SH EEE ROSH EEN DEMAG. TADANO GROUP IEE NEE NET] 82 8 2 CC 3 8 0 0 -1 L S L + L F m 14 15 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 78 79 81 82 86 90 93 94 96 m 14 15 16 17 18 20 22 24 26"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","12.0","","165.0","1)19.9981(3)20.0053(0)19.9981(,)19.9981(0)20.0053]TJ 9.22219 TL T*[(1)19.9981(2)20.0053(5)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(2)20.0053(1)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(1)20.0053(6)19.9981(,)19.998"
"Tadano_Demag_CC3800_Load_Charts.pdf","U","5.6","","2.3","m o u  e d o u b l e · D o p p i o b o z z e l l o · B l o q u e d e g a n c h o d o b l e · M o i t ã o d u p l o ·                    2,3 t  8,9 t          Hook block · Unterasche · Cr oc"
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","19.0","","125.0","Yt 23200] Yt J[23201]] UT [3400] = 125t [65H EN RASH EEE EE DEMAG. 35 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 3 5 S S L 1 1-19 m 165 t + 50 t m 11 12 13 14 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 63 65 66 68 70 7"
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","118.102","","5.0","3 2 5 t 2 1 5 , 0 1 9 7 , 0 1 8 3 , 0 1 6 9 , 0 1 4 7 , 0 1 2 9 , 0 1 1 4 , 0 1 0 2 , 0 9 2 , 5 8 3 , 0 7 3 , 5 6 5 , 5 5 3 , 9 4 3 , 8 3 5 , 4 2 9 , 3 2 4 , 0 1 9 , 6 1 6 , 1 1 3 , 0 1 2 , 4 1 1 , 0 1 0 , 4 9 , 4 8 , 4 "
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","54.0","","325.0","-)' (-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.92 0 0 1 497.998 628.031 Tm [(2)15(7)15(6)15(,)15(0)15]TJ 9.22219 TL T*[(2)15(7)15(6)15(,)15(0)15]TJ T*[(2)15(7)15(5)15(,)15(0)15]TJ T*[(2)15("
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","19.0","","65.0","- 12,3 74 75 = = = = = = = = = = = = 11.9 75 80 = = = = = = = = = = = = = 80 =! 65t [125% MeSH [EE ESE EDEN EEE DEMAG. TADANO GROUP IEE NEE NET] 36 3 6 CC 3 8 0 0 -1 1 1-19 m 165 t + 50 t m 8 9 10 11 12 14 16 18 20 22 24"
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","118.102","","325.0","325 t CC 3)-4.99512(8)-4.99146(0)-4.99146(0)-85.0012(-1)]TJ ET Q 0 0 0 0.599609 k q 8.33333 0 0 8.33333 0 0 cm BT /R52 7 Tf 1 0 0 1 41.6911 23.0269 Tm [(3)-40(7)-40]TJ ET Q /R54 gs 8.33333 w 4 M 0 0 0 0.599609 K 448.824 "
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","96.0","","325.0","2)15(6)15(2)15(,)15(0)15]TJ 9.22266 TL T*[(2)15(6)15(1)15(,)15(0)15]TJ T*[(2)15(6)15(0)15(,)15(0)15]TJ T*[(2)15(5)15(8)15(,)15(0)15]TJ T*[(2)15(5)15(6)15(,)15(0)15]TJ T*[(2)15(5)15(4)15(,)15(0)15]TJ T*[(2)15(5)15(2)15(,)"
"Tadano_Demag_CC3800_Load_Charts.pdf","UL","108.0","","325.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 9.20062 TL (-)' 9.22219 TL (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R52"
"Tadano_Demag_CC3800_Load_Charts.pdf","XX","118.102","","54.0","1 6 2 1 6 5 1 6 8 1 7 1 LSL+ LF 3 1 5 , 2 0 X X X  X  X  X X X X X X X      LSL+ LF 4 1 5 , 2 0      X X X X X X X X X X     LSL+ LF 4 2 0      X X X X X X X X X X     LSL+ LF 6 1 5 , 2 0   X "
"Terex_AC350_Load_Charts.pdf","A","71.0","","43.0","- 62 * SWIHI-SL El s43t [750% DEMAG. ATEREXBRAND INNES FREER N IRI 50 Courtesy of Crane.Market Courtesy of Crane.Market MS / MIS-A / MIS-SL / MIS-A-SL 80 71,0m (eon 0° 75 o LC ) Wy 66,5 m (64,0+2,5) 64,0m 70 65 60 55 50 "
"Terex_AC350_Load_Charts.pdf","A","64.0","","34.7","64 m; Single cylinder telescoping system, automatic telescoping; Attachments for all equip- ment and extensions; 6 sheaves integrated in boom head. Telescopic boom HA64 Boom luffing 1 luffing cylinder with automatic lowe"
"Terex_AC350_Load_Charts.pdf","A","72.0","","200.0","Diesel. Superstructure Engine 210-3b MTU; Output 210 kW (286 HP), torque 1120 Nm, certifications in accordance with EURO MOT 3b, TIER 4i, CARB; MTU exhaust system made of stainless steel with SCR catalyst. Quick connecti"
"Terex_AC350_Load_Charts.pdf","A","13.7","","34.7","sur la grue). ZF AS-Tronic; boite automatisée avec ralentisseur hydraulique intégré ; 16 vitesses AV et 2 AR; boite de transfert a deux rapports avec dispositif tout-terrain commutable et blocage du différentiel longitud"
"Terex_AC350_Load_Charts.pdf","A","30.0","","34.7","64 mM; OgHOUMNMHAPOBAsA CUCTEMa TeneckonMpoBaHUs, aBTOMATUYECKNI PeXUM TeneckonunposaHus, OcHacTka Anst Bcero 06opyaoBaHuns v yanMHUTENe; 6 LKMBOB, BCTPOEHHbIX B BEPLUMHY CTpebI. OfVH UMNNHAP N3MEHEeHWst BblleTa CTPenbl "
"Terex_AC350_Load_Charts.pdf","A","118.105","","4.0","A n o r d n u n g ; 4 t e l e s k o p i e r b a r e S t ü t z e n ; V e r t i k a l e u n d h o r i z o n t a l e B e w e g u n g v o l l h y d r a u l i s c h ; W ahlweise manuelle oder automatische Niveaueinstellung; 4"
"Terex_AC350_Load_Charts.pdf","A","118.105","","34.7","g i r a t o i r e ; i n d i c a t e u r d e r o t a t i o n i n t é g r é . 34,7 t, 4 éléments ; système damarr age automatique ; extensible jusquà 116,7 t max. Agencement 4 points H ; 4 appuis télescopiques ; télescop"
"Terex_AC350_Load_Charts.pdf","AC","7.0","","5.0","AC 350 -6 2 3 H A V 1 3 , 7 m 5 4 , 2 m 3 6 , 2 m 5 8 , 7 m 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° 4 0 ° 2 0 "
"Terex_AC350_Load_Charts.pdf","AC","8.7","","5.0","2 4 AC 350 -6 H A V 6 4 , 0 m 1 4 , 5 t 1 8 , 1 t 2 4 , 6 t 3 4 , 7 t 4 4 , 8 t 5 4 , 3 t 7 5 , 1 t 9 5 , 9 t 1 1 6 , 7 t 8,70 m x 8,50 m 360° I S O 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° 4 0 ° AC )-39.9976(350)-3"
"Terex_AC350_Load_Charts.pdf","AC","7.0","","7.0","AC 350 -6 3 1 SF / SF-A 4 0 , 7 m 4 5 , 2 m 8,70 m x 8,50 m 360° I S O 3 4 , 7 t 4 4 , 8 t 5 4 , 3 t 7 5 , 1 t 9 5 , 9 t 1 1 6 , 7 t 15,0 m 15,0 m 39,0 m 39,0 m 45,0 m 45,0 m 0° 20° 40° 0° 20° 40° 0° 20° 40° 0° 20° 40° 0"
"Terex_AC350_Load_Charts.pdf","AC","8.7","","3.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 0.98 0 0 1 497.726 529.602 Tm (4,8 4,7)' (4,6)' (4,5)' (4,4)' (4,3)' (4,2)' (4,1)' (4,0)' (3,8)' (3,5)' 0.99 0 0 1 499.382 428.182 Tm (- 3 4 AC 350 -6 SF-SL / SF"
"Terex_AC350_Load_Charts.pdf","AC","7.0","","3.0","-)' (-)' (-)' (-)' (-)' (-)' 0.98 0 0 1 350.324 272.402 Tm (6,3 6,3)' (6,2)' (6,0)' (5,8)' (5,6)' (5,5)' (5,1)' (4,8)' (4,5)' ET Q /R21 gs 0 0 0 0 scn q 8.33333 0 0 8.33333 0 0 cm BT /R52 8.5 Tf 0.98 0 0 1 350.324 180.17"
"Terex_AC350_Load_Charts.pdf","AC","8.7","","8.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 0.98 0 0 1 506.401 265.958 Tm ( 6,5 AC 350 -6 3 7 SWIHI / WIHI / WIHI-A 0 1 8 , 2 m + 4 m 8,70 m x 8,50 m 360° I S O 82° 73° 65° 82° 73° 65° "
"Terex_AC350_Load_Charts.pdf","AC","7.0","","8.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' ET Q /R21 gs 0 0 0 0 scn q 8.33333 0 0 8.33333 0 0 cm BT /R52 8.5 Tf 0.98 0 0 1 501.977 247.526 Tm (7,0 3 8 AC 350 -6 SWIHI / WIHI / WIHI-A 0"
"Terex_AC350_Load_Charts.pdf","AC","64.0","","34.7","64 m;)50( Single cylinder telescoping system, automatic telescoping;)49.9893( Attachments f)12.0241(or all equip-)]TJ 23.9498 -9.00094 Td [(ment and )232.045(extensions;)50( 6 sheaves integr)17.9901(ated in boom head.)]T"
"Terex_AC350_Load_Charts.pdf","B","150.0","","347.0","38 40 40 44 44 48 48 52 52 56 56 60 60 64 64 68 68 72 72 76 76 80 80 84 84 88 8 8 8 8 8 8 8 8 8 8 z 88 * SF-A EB 347t 44st [543% EAE DEMAG. ATEREXBRAND INNES FEE RNIN 32 Courtesy of Crane.Market Courtesy of Crane.Market "
"Terex_AC350_Load_Charts.pdf","B","125.7","","43.0","80 * SF-A-SL BE s43t [5k DEMAG. 35 ATEREXBRAND ISS SEEN NII Courtesy of Crane.Market Courtesy of Crane.Market SWIHI / WIHI / WIHI-A / AC 350-6 SWIHI-SL / WIHI-SL / WIHI-A-SL 135 125,7 m"
"Terex_AC350_Load_Charts.pdf","B","107.7","","448.0","a 130 125 120 107,7 m 1s (49,7+4+54) 110 105 p 100 oO 89,7 m 95 (49, 7+4436) 85 75 o 70 65 60 53,7m (49, 7+4) 55 50 45 40 35 30 25 20 DEMAG. ATEREXBRAND NNN FN EN RT 36 Courtesy of Crane.Market Courtesy of Crane.Market S"
"Terex_AC350_Load_Charts.pdf","BE","8.7","","145.0","BE 145t 181t 246t [347¢ 543% [95.9t DEMAG. 23 ATEREXBRAND NNN FN EN RT Courtesy of Crane.Market Courtesy of Crane.Market HAV AC 350-6 BE 145t 181t 246t [347¢ [543t [959t EE: DEMAG. ATEREXBRAND NNN FN EN RT 24 Courtesy of"
"Terex_AC350_Load_Charts.pdf","NOTA","118.102","","350.0","66482 Zweibriicken/ Germany Phone +49 (0) 6332 830 Email: info.cranes@terex.com Brochure Reference: TC-DS-M-E/F/G/1/S/P/R-AC 350-6 -03/16 www.terex.com/cranes Courtesy of Crane.Market AC 350-6 A l l T e r r a i n C r a n"
"Terex_AC350_Load_Charts.pdf","NOTA","118.102","","98.0","Number of lines · Einscherung · Nombre de brins · No max avvolgim. · Reenvíos máx. · Número de cabos · Possible load of hook block · Mögliche Traglast Portata possibile di bozzello · Carga permitida de gancho · Carga pos"
"Terex_AC350_Load_Charts.pdf","NOTA","118.102","","8.0","2 3 4 4 5 / 9 5 R 2 5 3 8 5 / 9 5 R 2 5 4 4 5 / 9 5 R 2 5 4 4 5 / 9 5 R 2 5 4 4 5 / 9 5 R 2 5 4 4 5 / 9 5 R 2 5 4 4 5 / 9 5 R 2 5 1 2,5-0-24 * s t o w e d a w a y o n t h e c a r r i e r r e a r e n d · h i n t e n a m U"
"Terex_AC350_Load_Charts.pdf","S","118.102","","116.7","S L * Capacity class · Tragfähigkeitsklasse · Classe de capacité · Classe di portata · Clase de capacidad · Classe de capacidade · 1)-39.9609(4)]TJ ET Q /R51 gs 8.33333 w 4 M /R13 CS 0 0 0 0.599609 SCN 4511.82 118.102 m "
"Terex_AC350_Load_Charts.pdf","S","118.102","","95.9","3 6 , 4 3 3 , 9 3 1 , 5 2 9 , 2 2 7 , 2 2 5 , 5 2 3 , 9 2 2 , 3 2 0 , 8 1 9 , 7 1 8 , 6 1 7 , 4 1 6 , 3 1 5 , 3 1 4 , 4 1 3 , 6 1 2 , 7 1 1 , 9 1 1 , 2 1 0 , 6 1 0 , 0 8 , 8 5 8 , 7 3 5 , 6 3 4 , 8 3 3 , 4 3 2 , 1 3 0 , "
"Terex_AC350_Load_Charts.pdf","S","5.0","","75.1","-)' 9.21516 TL (-)' 9.22266 TL (-)' (-)' (-)' (-)' (-)' (-)' -6.74062 -9.22266 Td (28,0 26,2)' (24,5)' (23,1)' (21,6)' (20,5)' (19,4)' (18,3)' (17,1)' (16,3)' (15,5)' (14,7)' (13,9)' (13,1)' (11,9)' (10,9)' 4.87922 -9.22"
"Terex_AC350_Load_Charts.pdf","S","5.0","","54.3","-)' 9.22266 TL (-)' (-)' (-)' (-)' (-)' (-)' (-)' 1 0 0 1 489.776 591.845 Tm (28,0 26,2)' (24,5)' (23,1)' (21,6)' (20,5)' (19,4)' (18,3)' (17,0)' (15,2)' (13,6)' (12,1)' (10,8)' 4.87969 -9.22266 Td (9,7 8,6)' (7,7)' (6,9"
"Terex_AC350_Load_Charts.pdf","S","5.0","","44.8","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 1 0 0 1 489.776 591.845 Tm (28,0 26,2)' (24,5)' (23,1)' (20,8)' (18,1)' (15,7)' (13,6)' (11,8)' (10,2)' 4.87969 -9.22266 Td (8,8 7,7)' (6,6)' (5,7)' (4,9)' (4,1)' (3,5)' (2,9)' (2,3"
"Terex_AC350_Load_Charts.pdf","S","5.0","","34.7","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 1 0 0 1 489.776 591.845 Tm (28,0 26,2)' (23,3)' (19,9)' (17,1)' (14,8)' (12,8)' (11,0)' 4.87969 -9.22266 Td (9,3 7,9)' (6,7)' (5,7)' (4,7)' (3,9)' (3,2)' (2,5)' (1,9)' 0.99 0 0 1 49"
"Terex_AC350_Load_Charts.pdf","S","5.0","","18.1","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 1 0 0 1 489.776 282.868 Tm (20,5 16,4)' (13,3)' (10,7)' 4.87969 -9.22266 Td (8,7 7,0)' (5,6)' (4,4)' (3,3)' (2,4)' (1,6)' 0.99 0 0 1 496.546 181.448 Tm (- -)' (-)' ET Q /R21 gs 0 0 "
"Terex_AC350_Load_Charts.pdf","S","5.0","","8.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' 1 0 0 1 489.776 319.719 Tm (13,6 10,4)' 4.87969 -9.22266 Td (7,9 5,9)' (4,3)' (3,0)' (1,9)' 0.99 0 0 1 496.546 255.179 Tm (- -)' (-)' (-)' ET Q /R21 gs 0 0 0 0 scn q 8.33333 0 0 8.3"
"Terex_AC350_Load_Charts.pdf","S","7.0","","3.0","S L 3 6 , 2 m 5 4 , 2 m 5 8 , 7 m 6 4 , 0 m 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 1 1 , 4 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° 4 0 ° 2 0 , 0 m 0 ° 2 0 ° "
"Terex_AC350_Load_Charts.pdf","S","7.0","","5.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' 0.98 0 0 1 275.288 575.702 Tm [(5)4.97308(,)5.02584(6)]TJ T*[(5)4.97308(,)5.02584(3)]TJ T*[(5)4.97308(,)5.02584(0)]TJ T*[(4)4.97308(,)5.02584(8)]TJ T*[(4)4.97308(,)5.02584(6)]TJ T*[(4)4."
"Terex_AC350_Load_Charts.pdf","S","7.0","","7.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' -1.79309 -9.22266 Td (4,7 4,6)' (4,5)' (4,4)' (4,2)' (3,9)' (3,6)' (3,2)' (3,0)' (2,7)' (2,0)' 1.79309 -9.22266 Td (- 3 0 AC 350 -6 SF / SF-A 1 3 , 7 m 3 6 , 2 m"
"Terex_AC350_Load_Charts.pdf","X","20.0","","16.5","X — 16,5t 97,51 12x8x 10 445/95R25 80-3-23* 1451 20m"
"Terex_AC500_Load_Charts.pdf","A","6.0","","2.0","A b s t ü t z u n g H o h e u n d w i r t s c h a f t l i c h e F a h r l e i s t u n g e n u n d K r a n b e t r i e b d u r c h m o d e r n s t e u n d l e i s t u n g s s t a r k e A n t r i e b s t e c h n o l o g i "
"Terex_AC500_Load_Charts.pdf","ANG","9.0","","140.0","2 5 O F F S E T F I X E D F L Y J I B · A B W I N K E L U N G S T A R R E R H I L F S A U S L E G E R · I N C L I N A I S O N D E F L É C H E T T E F I X E · I N C L I N A Z I O N E D E L F A L C O N E F I S S A · A N G "
"Terex_AC500_Load_Charts.pdf","B","8.0","","6.0","2 L F 5 1 , 8 m m 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 0 4 4 4 8 5 2 5 6 6 0 6 4 6 8 7 2 7 6 8 0 8 4 8 8 m 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 0 4 4 4 8 5 2 5 6 6 0 6 4 6 8 7 2 "
"Terex_AC500_Load_Charts.pdf","B","8.4","","160.0",", 0 3 6 0 ° I S O 3 6 0 ° I S O 4 0 t 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 6 2 , 4 m 0 ° 2 0 ° 4 0 ° 5 6 , 4 m 0 ° 2 0 ° 4 0 ° 5 0 , 4 m 0 ° 2 0 ° 4 0 ° 4 4 , 4 m 0 ° 2 0 ° 4 0 ° ㈩㜷⸰〲㠨㤩㜶⸹㤷㕝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔸‶㜷㜮㔸‱ㄳ㌮㈸′㌶"
"Terex_AC500_Load_Charts.pdf","B","42.5","","100.0",", 0 3 6 0 ° I S O 3 6 0 ° I S O 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t 6 2 , 4 m 0 ° 2 0 ° 4 0 ° 5 6 , 4 m 0 ° 2 0 ° 4 0 ° 5 0 , 4 m 0 ° 2 0 ° 4 0 ° 4 4 , 4 m 0 ° 2 0 ° 4 0 ° 0 ° ( * 3 0 ° \ ㌩㜷⠰⤷㝝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔠㘷㜷⸵"
"Terex_AC500_Load_Charts.pdf","BE","6.0","","180.0",", 0 1 0 , 8 1 0 , 3 9 , 3 8 , 4 7 , 6 6 , 9 6 , 3 5 , 7 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t ㌩㜷⠶⤷㝝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔠㘷㜷⸵㠠ㄱ㌳⸲㜠㈳㘮㈲㜠牥⁗⁮ਯ刱㌰⁣猊〮ㄳ㜲〷‰⸱㈱㔸㈠"
"Terex_AC500_Load_Charts.pdf","D","6.0","","9.0","5 6 m ; s y s t è m e d e t é l e s c o p a g e à v é r i n u n i q u e , t é l e s c o p a g e m a n u e l o u a u t o m a t i q u e ; f i x a t i o n s p o u r t o u s l e s é q u i p e m e n t s s u p p l é m e n t a "
"Terex_AC500_Load_Charts.pdf","E","5.0","","2.0","2 L F 4 2 , 5 m m 1 0 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 0 4 4 4 8 5 2 5 6 6 0 6 4 6 8 7 2 7 6 m 1 0 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 0 4 4 4 8 5 2 5 6 6 0 6 4 6 8 7 2 7 6 "
"Terex_AC500_Load_Charts.pdf","E","6.0","","160.0",", 0 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t ㌩㜷⸰〲㠨㌩㜶⸹㤷㕝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔸‶㜷㜮㔸‱ㄳ㌮㈸′㌶⸲㈷⁲攠圠渊⽒ㄳ〠捳ਰ⸱㌷㈰㜠〮ㄲㄵ㠲‰⸱㈵㐸㠠獣渊ㄷ㘳⸸㜠㘸㘳⸴㠠洊ㄷ㘳⸸㜠㘸㔲⸴㠠ㄷ㜲⸸㈠㘸㐳⸵㈠ㄷ㠳⸸㈠㘸㐳⸵㈠挊ㄷ㤴⸸㌠㘸㐳"
"Terex_AC500_Load_Charts.pdf","E","6.0","","180.0",", 0 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t ㌩㜷⠴⤷㝝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔠㘷㜷⸵㠠ㄱ㌳⸲㜠㈳㘮㈲㜠牥⁗⁮ਯ刱㌰⁣猊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁳据਱㜶㌮㠶‶㠶㌮㐸⁭਱㜶㌮㠶‶㠵㈮㐸‱㜷㈮㠲‶㠴㌮㔲‱㜸㌮㠲‶㠴㌮㔲⁣਱㜹㐮㠲‶㠴㌮㔲‱㠰㌮㜷"
"Terex_AC500_Load_Charts.pdf","E","6.0","","120.0",", 0 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * "
"Terex_AC500_Load_Charts.pdf","E","56.0","","187.9","56 m; Einzylinder- Teleskopiersystem, wahlweise automatisches oder manuelles Teleskopieren; Aufnahmen fiir alle optionalen Einrichtungen; 8 Seilrollen im integrierten Auslegerkopf fiir max. 187,9 t Tragféhigkeit 20 t (Gr"
"Terex_AC500_Load_Charts.pdf","G","90.0","","230.3","i n d e p e n d e n t h e a t i n g w i t h t i m e r ; A i r c o n d i t i o n M i s c e l l a n e o u s S a f e t y b a l u s t r a d e a n d h a n d r a i l s f o r c r a n e c a b a c c e s s I l l u m i n a t i o n "
"Terex_AC500_Load_Charts.pdf","G","6.0","","3.0","2 7 O P Z I O N I S t a b i l i z z a t o r e c e n t r a l e S t a b i l i z z a t o r i s u p p l e m e n t a r i p e r a u m e n t a r e l a p o r t a t a s e c o n d o l a t a b e l l a R u o t e e p n e u m a t i c "
"Terex_AC500_Load_Charts.pdf","K","9.62","","40.0","RESUMEN DE TABLAS DE CARGA 9,62 m 0 WH 40t"
"Terex_AC500_Load_Charts.pdf","K","90.0","","40.0","xIxIx 90,0m = = = x/-/- X/-/- x/-/- = = 40t"
"Terex_AC500_Load_Charts.pdf","K","24.0","","180.0","180t 83° / 73° / 65° 83° / 73° / 65° 24,0 m : X/-/- X/-I- X/x/x_| xIxIx"
"Terex_AC500_Load_Charts.pdf","K","36.0","","180.0","180t 36,0 m g X/-/- x/-/- XIXIX_"
"Terex_AC500_Load_Charts.pdf","K","33.2","","120.0","- 54 = 120t 1 360° ISO ya, V4 33,2m 37,9 m 425m 472m 51,8 m 56,0 m yd, m t t t t t t m 6 187,0"
"Terex_AC500_Load_Charts.pdf","K","6.0","","4.0",", 0 6 m 0 ° m 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 0 4 2 4 4 4 6 4 8 5 0 5 4 5 8 6 2 6 6 7 0 7 4 7 8 8 0 8 4 3 6 0 ° I S O 4 0 t 5 6 , 0 m m 1 2 1 4 1 6 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 2 3 4 3 6 3 8 4 "
"Terex_AC500_Load_Charts.pdf","R","6.0","","160.0",", 0 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t ㌩㜷⸰〲㠨㔩㜶⸹㤷㕝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔸‶㜷㜮㔸‱ㄳ㌮㈸′㌶⸲㈷⁲攠圠渊⽒ㄳ〠捳ਰ⸱㌷㈰㜠〮ㄲㄵ㠲‰⸱㈵㐸㠠獣渊ㄷ㘳⸸㜠㘸㘳⸴㠠洊ㄷ㘳⸸㜠㘸㔲⸴㠠ㄷ㜲⸸㈠㘸㐳⸵㈠ㄷ㠳⸸㈠㘸㐳⸵㈠挊ㄷ㤴⸸㌠㘸㐳"
"Terex_AC500_Load_Charts.pdf","S","84.0","","100.0",", 0 3 6 0 ° I S O 3 6 0 ° I S O 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t 0 ° ( * 3 0 ° \ ㈩㜷⠸⤷㝝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔠㘷㜷⸵㠠ㄱ㌳⸲㜠㈳㘮㈲㜠牥⁗⁮ਯ刱㌰⁣猊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁳据਱㜶㌮㠶‶㠶㌮㐸⁭਱㜶㌮㠶‶㠵㈮㐸‱㜷㈮㠲‶㠴㌮㔲‱㜸㌮㠲‶㠴㌮㔲⁣਱㜹㐮㠲‶㠴㌮㔲‱㠰㌮㜷‶㠵㈮㐸‱㠰㌮㜷‶㠶㌮㐸⁣਱㠰㌮㜷‶㠷㐮㐸‱㜹㐮㠲‶"
"Terex_AC500_Load_Charts.pdf","SOON","6.0","","5.0","5 6 m \ 8 5 s ( 0 °  8 3 ° \ 7 5 k m / h 3 6 % 7 5 k m / h 3 6 % 3 9 5 / 9 5 R 2 5 1 4 . 0 0 R 2 5 4 4 5 / 8 0 R 2 5 1 7 . 5 0 R 2 5 T o t a l 㠩㜶嵔䨊䕔ੑੑਯ刱㐰⁧猊焊㘸㐮㈵‶㜷㜮㔸‱ㄳ㌮㈷′㌶⸲㈷⁲攠圠渊⽒ㄳ〠捳ਰ⸱㌷㈰㜠〮ㄲㄵ㠲‰⸱㈵㐸㠠獣渊ㄷ㘳⸸㘠㘸㘳⸴㠠洊ㄷ㘳⸸㘠㘸㔲⸴㠠ㄷ㜲⸸㈠㘸㐳⸵"
